Date first seen,Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags,Tos
2017-03-28 11:24:33.229,1.623,TCP,192.168.200.5,57606,10321_204,443,12,2130,1,.AP.S.,0
2017-03-28 12:53:59.739,0.0,UDP,192.168.220.3,138,192.168.220.255,138,1,234,1,......,0
2017-03-28 09:02:35.198,0.215,TCP,192.168.220.11,39713,10060_27,80,5,764,1,.AP.S.,0
2017-03-23 10:56:12.812,0.0,TCP,192.168.220.15,47708,10560_104,443,1,66,1,.A....,0
2017-03-22 17:07:59.885,0.085,TCP,192.168.220.15,40927,13699_120,443,5,906,1,.AP.S.,0
2017-03-24 15:44:08.235,0.065,TCP,192.168.220.4,40080,10979_53,80,7,1170,1,.AP...,0
2017-03-24 18:18:28.316,0.224,TCP,192.168.200.8,55096,10499_42,443,2,154,1,.AP...,0
2017-03-22 09:12:29.860,0.0,TCP,10062_127,443,192.168.220.15,33258,1,66,1,.A....,32
2017-03-26 14:39:00.374,0.093,TCP,192.168.210.4,62355,10499_46,443,10,1767,1,.AP.S.,0
2017-03-24 09:58:00.387,0.0,UDP,192.168.220.12,137,192.168.220.255,137,1,92,1,......,0
2017-03-26 00:21:59.810,0.0,UDP,192.168.100.4,34336,DNS,53,1,74,1,......,0
2017-03-28 10:30:41.800,0.1,TCP,192.168.220.13,42700,10827_172,443,8,1203,1,.AP.S.,0
2017-03-27 08:46:53.464,0.004,UDP,192.168.220.13,47088,DNS,53,2,148,1,......,0
2017-03-27 14:15:33.758,0.0,UDP,DNS,53,192.168.200.8,62087,1,128,1,......,0
2017-03-27 14:30:10.792,0.0,TCP,192.168.220.15,32934,10499_34,80,1,66,1,.A....,0
2017-03-22 16:53:20.496,0.0,TCP,192.168.220.15,38873,10447_157,443,1,66,1,.A....,0
2017-03-23 17:44:45.707,0.0,TCP,10022_249,80,192.168.220.4,56991,1,66,1,.A....,32
2017-03-27 14:41:43.093,0.037,TCP,192.168.220.6,55149,10676_118,443,3,198,1,.A...F,0
2017-03-27 09:26:18.235,0.0,TCP,192.168.220.6,53136,10098_126,80,1,66,1,.A....,0
2017-03-24 13:24:29.294,0.0,UDP,DNS,53,192.168.200.8,63756,1,132,1,......,0
2017-03-25 13:02:43.055,0.0,TCP,192.168.220.7,47248,10060_27,80,1,66,1,.A....,0
2017-03-23 15:36:53.205,0.002,TCP,192.168.200.5,51010,192.168.100.5,445,2,174,1,.AP...,0
2017-03-22 09:59:23.561,0.0,UDP,192.168.220.13,58853,DNS,53,1,74,1,......,0
2017-03-24 15:23:46.080,0.188,TCP,192.168.220.4,35447,11555_193,80,2,132,1,.A...F,0
2017-03-28 16:51:23.799,0.029,TCP,192.168.220.14,40772,10222_199,443,2,729,1,.AP...,0
2017-03-28 16:52:07.200,0.192,TCP,192.168.200.8,58915,11014_185,443,16,4016,1,.AP.S.,0
2017-03-28 10:28:46.334,0.0,TCP,10075_194,80,192.168.220.11,37392,1,66,1,.A....,32
2017-03-23 14:14:08.856,0.1,TCP,192.168.220.15,50920,10992_141,443,3,198,1,.A...F,0
2017-03-25 17:58:52.708,0.0,TCP,192.168.220.14,34132,10062_127,443,1,66,1,.A....,0
2017-03-27 13:17:48.252,0.0,TCP,10145_17,443,192.168.210.5,49701,1,54,1,.A....,32
2017-03-28 14:38:11.255,0.0,TCP,10223_61,80,192.168.210.4,53592,1,58,1,.A..S.,0
2017-03-27 11:14:13.361,0.0,TCP,10185_51,443,192.168.210.5,55731,1,54,1,.A....,32
2017-03-23 08:30:06.948,0.24,TCP,11234_96,443,192.168.220.15,34999,7,7956,1,.AP.S.,32
2017-03-28 12:32:05.036,0.032,TCP,192.168.200.9,50400,10879_18,443,3,193,1,.APR.F,0
2017-03-24 15:44:24.346,0.034,UDP,DNS,53,192.168.220.15,45434,2,214,1,......,0
2017-03-28 16:17:12.657,0.0,TCP,10279_224,443,192.168.220.15,35265,1,54,1,.A....,32
2017-03-23 14:37:18.202,1.329,TCP,10370_33,80,192.168.220.7,59059,2,938,1,.AP...,32
2017-03-23 12:42:23.824,0.0,UDP,192.168.220.6,41026,DNS,53,2,168,1,......,0
2017-03-24 11:35:07.018,0.0,TCP,10104_157,443,192.168.220.5,39320,1,66,1,.A....,32
2017-03-28 06:35:21.681,0.232,TCP,192.168.200.8,65409,10162_1,443,2,154,1,.AP...,0
2017-03-22 10:23:01.541,0.062,TCP,192.168.220.11,50706,10199_6,80,4,843,1,.AP.S.,0
2017-03-28 18:17:33.639,0.0,TCP,10026_249,443,192.168.220.15,45571,1,66,1,.A....,32
2017-03-24 14:57:14.515,0.04,TCP,10086_192,80,192.168.220.6,43918,3,1116,1,.AP.S.,32
2017-03-22 15:37:14.286,0.0,TCP,10000_140,80,192.168.220.14,54098,1,66,1,.A...F,0
2017-03-27 17:43:52.902,0.118,TCP,192.168.220.14,54087,10252_2,443,9,2479,1,.AP.S.,0
2017-03-28 15:29:52.092,0.0,TCP,11744_178,80,192.168.220.13,54158,1,66,1,.A....,0
2017-03-28 14:50:15.998,1.074,TCP,192.168.200.4,40473,10587_174,443,27,2543,1,.AP.S.,0
2017-03-28 09:34:48.878,0.015,TCP,10237_36,443,192.168.220.15,39755,3,229,1,.AP..F,32
2017-03-27 18:38:31.995,0.0,TCP,192.168.220.8,39468,10321_204,443,1,66,1,.A....,0
2017-03-28 10:14:08.150,0.042,TCP,10619_191,443,192.168.220.15,57172,4,422,1,.AP.S.,0
2017-03-28 15:04:34.005,0.043,TCP,192.168.220.5,37921,10952_102,443,2,132,1,.A...F,0
2017-03-27 15:40:31.671,0.0,TCP,192.168.220.14,60249,10499_38,80,1,66,1,.A....,0
2017-03-24 13:35:39.487,0.0,TCP,192.168.220.15,36683,10325_11,443,1,66,1,.A....,0
2017-03-24 17:15:23.560,0.096,TCP,10149_233,443,192.168.220.15,58817,34,68860,1,.AP.S.,0
2017-03-24 14:48:03.294,0.0,TCP,10071_22,80,192.168.220.11,55320,1,66,1,.A....,0
2017-03-23 17:36:28.237,0.013,TCP,192.168.220.4,37488,10594_53,443,2,149,1,.AP...,0
2017-03-25 10:48:29.827,0.0,UDP,DNS,53,192.168.220.14,45275,2,236,1,......,0
2017-03-27 06:10:41.387,0.0,TCP,192.168.220.6,40270,10163_16,443,1,54,1,...R..,0
2017-03-22 06:13:41.387,0.061,TCP,192.168.200.8,50779,EXT_SERVER,8000,6,674,1,.AP.SF,0
2017-03-22 08:20:20.671,0.0,TCP,14969_130,443,192.168.220.9,46992,1,66,1,.A....,0
2017-03-23 14:42:16.702,1.047,TCP,10704_25,80,192.168.220.10,57534,2,148,1,.A..S.,32
2017-03-24 06:13:44.472,0.0,TCP,192.168.220.4,38557,10135_16,80,1,66,1,.A...F,0
2017-03-22 16:28:34.375,0.0,TCP,10081_164,443,192.168.220.15,49593,1,66,1,.A....,0
2017-03-24 09:55:02.237,0.019,TCP,192.168.200.9,50607,10145_17,80,2,108,1,.A...F,0
2017-03-22 18:32:14.297,0.015,UDP,DNS,53,192.168.220.4,38843,2,404,1,......,0
2017-03-24 07:02:43.641,0.0,TCP,192.168.100.5,445,192.168.220.9,52502,1,108,1,.AP...,0
2017-03-28 16:37:45.186,0.0,TCP,11744_178,80,192.168.220.16,35732,1,66,1,.A....,0
2017-03-23 15:49:06.717,0.0,UDP,192.168.220.8,138,192.168.220.255,138,1,262,1,......,0
2017-03-28 00:49:34.303,0.153,TCP,192.168.200.8,65409,10162_1,443,4,486,1,.AP...,0
2017-03-25 13:00:44.838,0.054,UDP,DNS,53,192.168.220.7,53616,2,418,1,......,0
2017-03-24 13:28:52.619,1.511,TCP,192.168.220.5,42256,12184_139,443,5,1588,1,.AP...,0
2017-03-22 18:21:13.733,0.0,TCP,10075_226,80,192.168.220.15,36478,2,132,1,.A...F,32
2017-03-22 08:39:57.683,1.065,TCP,10199_14,443,192.168.220.7,49530,24,22449,1,.AP.S.,32
2017-03-27 16:59:35.886,0.0,TCP,192.168.220.12,39697,10315_252,443,1,66,1,.A....,0
2017-03-27 14:36:13.559,0.181,TCP,10786_4,443,192.168.220.16,50866,2,163,1,.AP..F,32
2017-03-24 19:44:52.201,0.001,TCP,10159_99,443,192.168.210.5,61038,3,162,1,.A...F,32
2017-03-22 19:11:18.321,0.0,TCP,10302_35,443,192.168.200.9,59158,1,54,1,.A....,0
2017-03-23 15:06:43.928,0.064,TCP,192.168.220.7,39352,10499_33,443,2,178,1,.AP...,0
2017-03-28 14:25:51.082,0.0,TCP,10081_164,80,192.168.220.4,51924,1,66,1,.A....,0
2017-03-23 14:33:29.566,0.0,TCP,10321_204,443,192.168.220.7,35066,3,229,1,.AP..F,0
2017-03-24 13:04:49.112,0.0,UDP,192.168.200.8,51119,DNS,53,1,84,1,......,0
2017-03-28 16:05:28.535,0.0,TCP,192.168.220.15,34670,11744_154,80,1,66,1,.A....,0
2017-03-25 17:27:40.576,0.0,TCP,10091_2,80,192.168.220.7,52665,1,66,1,.A....,32
2017-03-23 07:27:18.722,0.0,TCP,10081_164,443,192.168.220.15,39287,1,66,1,.A....,0
2017-03-22 22:11:57.669,0.0,TCP,10001_230,80,192.168.220.15,60899,1,74,1,.A..S.,0
2017-03-22 16:47:18.703,0.365,TCP,12230_16,443,192.168.220.15,53799,10,11058,1,.AP...,32
2017-03-27 10:57:58.857,0.102,TCP,10270_21,80,192.168.200.4,34858,8,2638,1,.AP.SF,32
2017-03-25 16:06:26.242,0.002,TCP,192.168.220.11,56722,192.168.100.5,445,2,174,1,.AP...,0
2017-03-22 19:49:37.434,0.158,TCP,10022_249,443,192.168.220.15,48605,3,358,1,.AP.S.,32
2017-03-25 17:37:51.710,2.473,TCP,10026_68,80,192.168.220.7,36869,20,14924,1,.AP...,32
2017-03-24 19:24:13.224,0.288,TCP,10505_182,80,192.168.200.8,58261,4,826,1,.AP.S.,32
2017-03-23 10:45:59.967,0.0,TCP,11323_107,443,192.168.220.15,36676,1,66,1,.A....,32
2017-03-28 14:52:02.483,0.016,TCP,10305_153,443,192.168.200.8,50810,3,162,1,.A...F,32
2017-03-24 16:03:37.153,0.557,IGMP,192.168.220.5,0,10008_22,0,2,108,1,......,192
2017-03-27 06:10:35.376,0.12,TCP,192.168.220.6,58653,10249_77,443,13,3542,1,.AP.SF,0
2017-03-27 15:15:00.825,0.003,UDP,DNS,53,192.168.220.8,59993,2,272,1,......,0
2017-03-23 05:37:23.310,0.0,TCP,15210_78,80,192.168.220.15,33319,1,74,1,.A..S.,32
2017-03-24 14:22:11.528,1.044,TCP,192.168.220.15,51602,10172_229,80,16,1386,1,.AP.S.,0
2017-03-24 07:57:28.071,0.371,TCP,13808_15,80,192.168.220.15,43394,6,4332,1,.AP.SF,32
2017-03-27 17:13:13.106,0.005,TCP,192.168.220.4,45239,192.168.100.6,80,2,132,1,.A...F,0
2017-03-28 11:31:11.728,0.0,TCP,10252_12,443,192.168.220.8,34470,1,54,1,.A....,32
2017-03-28 12:42:37.772,0.0,TCP,192.168.200.4,45061,10000_35,443,1,66,1,.A....,0
2017-03-24 14:29:33.129,0.0,UDP,DNS,53,192.168.200.8,52285,1,142,1,......,0
2017-03-22 16:36:27.898,1.522,TCP,10796_85,443,192.168.220.15,46316,4,1152,1,.AP.S.,32
2017-03-28 17:48:32.838,0.0,TCP,192.168.220.4,52144,15467_198,443,1,66,1,.A....,0
2017-03-28 06:03:07.018,0.034,UDP,DNS,53,192.168.220.11,54417,2,222,1,......,0
2017-03-27 01:15:33.280,0.0,TCP,192.168.210.5,62332,11668_138,443,1,55,1,.A....,0
2017-03-28 10:30:18.668,0.0,TCP,12505_195,443,192.168.220.11,33086,1,66,1,.A....,32
2017-03-28 10:45:00.847,0.0,TCP,192.168.200.4,54434,11027_38,80,1,66,1,.A....,0
2017-03-23 09:11:00.879,0.0,TCP,EXT_SERVER,8082,192.168.220.15,43729,1,212,1,.AP...,32
2017-03-23 15:25:07.912,0.0,TCP,10250_236,443,192.168.220.4,34087,3,198,1,.A...F,32
2017-03-27 10:16:53.206,0.0,TCP,11744_171,80,192.168.220.15,47155,1,66,1,.A....,0
2017-03-23 10:22:55.107,0.005,TCP,192.168.200.8,51441,192.168.100.6,80,4,598,1,.AP.S.,0
2017-03-23 10:33:34.621,0.0,TCP,192.168.200.5,51010,192.168.100.5,445,1,66,1,.A....,0
2017-03-22 08:12:23.263,0.0,TCP,EXT_SERVER,8082,192.168.200.8,58749,1,200,1,.AP...,32
2017-03-24 16:39:29.666,0.0,UDP,192.168.200.8,63586,DNS,53,1,85,1,......,0
2017-03-23 08:13:00.124,0.0,TCP,10088_9,80,192.168.220.10,40642,1,966,1,.AP...,32
2017-03-23 02:09:57.474,0.078,TCP,10796_85,443,192.168.220.15,42855,3,377,1,.AP.S.,32
2017-03-24 17:33:40.201,0.07,TCP,10499_38,443,192.168.210.5,63296,5,470,1,.AP...,32
2017-03-28 11:31:08.004,0.78,TCP,10081_164,443,192.168.220.8,49028,4,1887,1,.AP...,0
2017-03-23 09:14:43.454,0.0,TCP,192.168.220.15,43230,10012_27,80,1,66,1,.A....,0
2017-03-27 13:05:23.881,0.0,TCP,192.168.210.4,52280,10321_204,443,1,55,1,.A....,0
2017-03-24 11:57:45.613,0.0,TCP,10194_100,80,192.168.220.5,51818,1,66,1,.A....,0
2017-03-28 10:58:34.746,0.0,TCP,10063_33,80,192.168.220.4,44097,1,66,1,.A....,32
2017-03-27 11:49:05.809,0.0,TCP,192.168.210.5,59390,10074_40,80,1,54,1,.A...F,0
2017-03-28 10:54:03.143,0.0,TCP,192.168.220.15,37188,10060_27,80,1,66,1,.A....,0
2017-03-23 03:09:37.227,0.0,TCP,192.168.220.15,53857,10081_164,443,1,66,1,.A....,0
2017-03-23 06:57:32.647,0.221,TCP,12572_192,443,192.168.220.9,44457,4,4077,1,.AP...,32
2017-03-23 07:10:20.497,0.0,TCP,192.168.220.7,51399,10719_52,443,1,66,1,.A....,0
2017-03-24 16:35:59.339,0.053,TCP,10117_88,80,192.168.200.8,60052,5,1109,1,.AP.SF,32
2017-03-27 15:44:47.892,0.0,TCP,192.168.220.9,58985,10578_200,443,2,161,1,.AP..F,0
2017-03-24 16:05:29.014,0.025,TCP,192.168.220.4,35583,10026_249,80,2,132,1,.A...F,0
2017-03-24 16:50:06.974,0.042,TCP,192.168.200.8,62899,10060_27,80,4,667,1,.AP.S.,0
2017-03-27 11:17:13.930,0.042,TCP,10124_1,80,192.168.200.8,64130,2,108,1,.A...F,32
2017-03-23 02:22:49.469,0.267,TCP,192.168.220.15,33894,10619_191,443,10,1100,1,.AP...,0
2017-03-22 14:05:01.157,0.0,TCP,10022_249,443,192.168.220.8,57816,1,66,1,.A....,32
2017-03-22 08:52:30.476,0.0,UDP,192.168.220.9,42845,DNS,53,2,156,1,......,0
2017-03-28 16:21:29.387,0.033,UDP,DNS,53,192.168.220.10,44107,2,246,1,......,0
2017-03-24 09:24:05.396,0.0,TCP,10642_43,80,192.168.210.4,51912,2,108,1,.A...F,32
2017-03-24 16:58:58.256,0.0,TCP,192.168.220.16,57067,10199_162,80,1,66,1,.A....,0
2017-03-27 12:07:27.308,0.0,TCP,10499_46,80,192.168.220.14,57597,1,812,1,.AP...,32
2017-03-24 10:11:02.421,0.051,TCP,192.168.220.9,33599,10133_99,443,3,726,1,.AP...,0
2017-03-23 08:46:08.116,0.303,TCP,10305_153,443,192.168.220.6,55887,7,1190,1,.AP.S.,32
2017-03-22 18:56:39.854,0.162,TCP,192.168.220.15,55648,10080_156,443,9,948,1,.AP.S.,0
2017-03-27 08:44:32.915,0.017,TCP,192.168.220.13,56989,10085_31,80,2,132,1,.A...F,0
2017-03-27 14:18:52.551,0.0,TCP,10064_169,443,192.168.220.8,53047,1,66,1,.A....,0
2017-03-28 14:17:42.034,0.059,TCP,10587_163,443,192.168.220.15,38372,4,462,1,.AP...,32
2017-03-23 06:59:07.339,0.0,TCP,15210_78,80,192.168.220.15,33655,1,66,1,.A...F,32
2017-03-27 14:05:43.108,2.644,TCP,192.168.220.8,41801,10499_36,443,13,3364,1,.AP...,0
2017-03-23 15:02:45.787,0.04,TCP,192.168.220.7,53055,10582_86,443,4,460,1,.AP.SF,0
2017-03-24 19:58:29.548,0.0,TCP,10278_66,80,192.168.200.8,59972,1,66,1,.A....,32
2017-03-26 23:27:16.958,0.0,TCP,10824_169,80,192.168.210.4,63176,1,66,1,.A..S.,0
2017-03-24 08:06:57.704,0.0,UDP,DNS,53,192.168.220.6,52284,1,88,1,......,0
2017-03-22 00:09:46.048,0.0,TCP,EXT_SERVER,8082,192.168.200.8,49939,1,200,1,.AP...,32
2017-03-22 15:23:54.331,0.0,TCP,10077_154,80,192.168.200.8,51651,1,66,1,.A....,32
2017-03-23 06:53:19.051,0.004,TCP,192.168.220.9,38039,192.168.100.5,445,2,174,1,.AP...,0
2017-03-28 06:46:57.608,0.0,TCP,10077_156,443,192.168.220.9,55131,1,78,1,.A....,32
2017-03-22 15:45:55.248,1.152,TCP,192.168.220.12,44044,10057_29,80,6,835,1,.AP.SF,0
2017-03-28 14:54:51.607,0.0,TCP,10060_27,80,192.168.200.9,55520,1,66,1,.A....,32
2017-03-23 16:40:23.386,0.0,TCP,192.168.220.7,33788,10570_117,443,1,66,1,.A....,0
2017-03-23 10:10:41.851,0.0,TCP,10092_103,80,192.168.220.5,42311,1,66,1,.A...F,0
2017-03-24 13:41:35.666,0.0,UDP,192.168.220.13,48123,DNS,53,2,160,1,......,0
2017-03-24 13:02:27.444,0.0,TCP,192.168.200.8,59343,10058_155,443,1,55,1,.A....,0
2017-03-22 09:01:34.428,0.0,TCP,10169_169,80,192.168.220.15,52470,1,66,1,.A....,32
2017-03-24 15:22:08.628,0.0,TCP,10261_117,443,192.168.220.8,48865,1,66,1,.A....,32
2017-03-23 19:28:30.621,0.0,TCP,10169_169,80,192.168.210.5,56015,1,66,1,.A....,32
2017-03-27 13:16:34.409,0.0,TCP,192.168.210.5,65442,10321_204,443,1,55,1,.A....,0
2017-03-27 17:44:21.812,0.299,TCP,192.168.220.14,49093,11051_137,443,11,1476,1,.AP.SF,0
2017-03-28 14:21:21.558,0.001,UDP,192.168.220.4,45462,DNS,53,2,152,1,......,0
2017-03-23 10:30:08.682,0.0,TCP,192.168.220.13,53584,10261_117,443,1,66,1,.A....,0
2017-03-22 14:34:07.050,0.0,TCP,192.168.200.8,51787,10678_165,80,1,55,1,.A....,0
2017-03-23 01:44:32.367,2.489,TCP,10296_226,443,192.168.220.15,35517,28,13883,1,.AP...,32
2017-03-27 09:27:16.541,0.0,TCP,10279_52,443,192.168.220.4,49396,1,66,1,.A....,32
2017-03-28 11:42:57.666,0.0,TCP,10087_41,443,192.168.220.14,39338,2,163,1,.AP..F,0
2017-03-28 10:35:06.237,0.0,TCP,10056_26,443,192.168.220.15,57553,1,66,1,.A...F,32
2017-03-27 18:21:20.575,0.025,TCP,192.168.220.8,45210,11046_156,443,3,392,1,.AP...,0
2017-03-22 10:36:20.998,0.0,TCP,10866_225,443,192.168.220.6,50524,1,66,1,.A....,32
2017-03-24 08:31:20.495,0.0,TCP,10321_204,443,192.168.220.10,40581,1,66,1,.A....,0
2017-03-24 14:01:24.447,0.0,TCP,11344_47,80,192.168.220.15,53633,1,66,1,.A....,32
2017-03-25 10:21:18.733,0.0,TCP,192.168.220.14,54500,10026_249,80,1,66,1,.A....,0
2017-03-22 08:51:08.537,0.003,TCP,12510_174,80,192.168.220.9,49597,2,132,1,.A...F,32
2017-03-23 09:32:05.446,0.189,TCP,10002_113,443,192.168.220.16,35749,3,1143,1,.AP..F,32
2017-03-23 12:05:15.899,0.0,UDP,DNS,53,192.168.220.5,42543,1,161,1,......,0
2017-03-24 13:22:07.624,0.0,TCP,10154_190,80,192.168.220.5,60923,1,66,1,.A....,32
2017-03-28 08:45:53.925,0.038,UDP,DNS,53,192.168.220.15,60583,2,225,1,......,0
2017-03-24 11:48:52.633,0.082,TCP,192.168.220.15,51158,10582_86,443,4,1538,1,.AP...,0
2017-03-24 20:42:22.071,0.184,TCP,192.168.200.8,62073,10004_36,443,3,557,1,.AP...,0
2017-03-22 03:28:16.367,0.005,TCP,192.168.220.11,60604,192.168.100.5,445,2,174,1,.AP...,0
2017-03-27 18:03:25.510,0.758,TCP,10060_27,80,192.168.220.13,46718,2,132,1,.A...F,32
2017-03-22 22:38:20.612,0.004,TCP,192.168.220.15,33295,10135_61,443,4,264,1,.A...F,0
2017-03-23 05:12:11.317,0.106,TCP,192.168.220.15,48752,10798_7,443,7,1366,1,.AP.S.,0
2017-03-23 17:43:59.757,0.002,UDP,192.168.220.4,55240,DNS,53,2,146,1,......,0
2017-03-24 10:47:09.113,0.0,TCP,192.168.220.9,37413,10061_191,80,1,66,1,.A....,0
2017-03-22 23:19:56.417,0.002,TCP,192.168.220.12,55094,192.168.100.5,445,2,174,1,.AP...,0
2017-03-23 08:35:51.988,0.0,TCP,10056_56,443,192.168.220.15,43617,1,66,1,.A....,32
2017-03-26 20:01:23.945,0.254,TCP,192.168.200.8,65409,10162_1,443,2,154,1,.AP...,0
2017-03-27 12:23:37.049,0.014,TCP,10057_30,443,192.168.220.15,38768,4,359,1,.AP..F,32
2017-03-22 15:37:08.560,0.063,TCP,10199_14,443,192.168.220.15,45613,5,508,1,.AP...,32
2017-03-26 01:53:55.986,0.001,TCP,192.168.200.5,35380,192.168.100.5,445,2,174,1,.AP...,0
2017-03-22 16:48:07.814,0.0,TCP,192.168.220.14,54705,10000_35,443,1,66,1,.A....,0
2017-03-27 14:38:29.220,0.04,TCP,10784_4,443,192.168.220.15,40987,5,608,1,.AP..F,32
2017-03-24 10:59:44.107,0.153,TCP,192.168.220.12,58663,192.168.100.4,993,67,5694,1,.AP.S.,0
2017-03-27 11:30:23.203,0.001,UDP,192.168.220.15,48891,DNS,53,2,154,1,......,0
2017-03-24 08:56:03.569,0.0,UDP,192.168.220.6,60673,DNS,53,1,78,1,......,0
2017-03-22 20:38:18.962,0.0,TCP,15210_78,80,192.168.220.15,44142,1,66,1,.A...F,32
2017-03-23 10:02:15.222,1.022,TCP,10063_33,80,192.168.220.12,41999,99,201023,1,.AP.S.,32
2017-03-22 07:53:47.072,0.0,TCP,10926_27,80,192.168.220.7,56295,1,66,1,.A....,32
2017-03-23 06:11:47.354,0.0,TCP,10060_27,80,192.168.220.15,33939,1,66,1,.A...F,32
2017-03-27 16:58:48.551,0.224,TCP,10143_61,443,192.168.220.13,55547,9,4748,1,.AP.S.,32
2017-03-24 10:22:45.438,0.0,TCP,10223_4,80,192.168.220.13,55776,1,66,1,.A....,0
2017-03-28 10:43:14.935,0.037,TCP,192.168.200.4,52788,10070_48,80,2,128,1,.A..S.,0
2017-03-24 01:27:48.059,0.0,TCP,EXT_SERVER,8082,192.168.220.15,36917,1,212,1,.AP...,32
2017-03-27 10:50:10.603,0.0,UDP,DNS,53,192.168.220.14,36380,1,106,1,......,0
2017-03-27 11:50:54.974,0.0,TCP,10499_38,80,192.168.210.5,56306,1,66,1,.A....,32
2017-03-22 21:54:59.035,0.16,TCP,192.168.220.15,60449,15273_225,80,2,132,1,.A...F,0
2017-03-22 21:14:28.042,0.0,TCP,192.168.100.5,445,192.168.220.6,50412,1,108,1,.AP...,0
2017-03-22 08:18:30.525,0.0,TCP,192.168.220.4,43569,10123_173,80,1,66,1,.A....,0
2017-03-27 12:31:04.636,0.0,TCP,192.168.220.4,47505,10094_75,80,1,66,1,.A....,0
2017-03-28 10:11:01.038,0.0,TCP,192.168.220.8,44931,11054_192,443,1,66,1,.A....,0
2017-03-24 15:53:45.157,0.0,TCP,10060_27,80,192.168.220.16,50023,1,66,1,.A....,32
2017-03-22 22:13:03.919,0.0,TCP,10078_100,80,192.168.220.15,46433,1,66,1,.A....,0
2017-03-27 11:13:18.029,0.0,TCP,12364_42,443,192.168.220.13,56661,1,66,1,.A....,32
2017-03-23 16:44:55.428,0.0,TCP,192.168.220.4,34965,10081_164,443,1,66,1,.A....,0
2017-03-22 23:28:47.726,0.0,TCP,192.168.100.5,445,192.168.220.11,42177,1,108,1,.AP...,0
2017-03-27 11:33:45.822,0.0,UDP,192.168.220.6,49998,DNS,53,2,146,1,......,0
2017-03-22 10:46:23.647,0.0,TCP,192.168.210.4,54539,10920_178,80,1,55,1,.A....,0
2017-03-27 16:26:33.962,0.206,TCP,192.168.220.15,58630,10223_4,80,199,13422,1,.AP.S.,0
2017-03-25 16:25:34.279,0.004,UDP,192.168.220.7,54694,DNS,53,2,144,1,......,0
2017-03-24 16:59:25.290,0.094,TCP,10135_187,443,192.168.220.14,34601,7,6284,1,.AP.S.,32
2017-03-24 11:39:05.126,2.007,UDP,192.168.220.8,137,192.168.220.255,137,3,276,1,......,0
2017-03-22 21:00:52.907,0.0,TCP,10077_156,80,192.168.220.15,60742,1,78,1,.A....,32
2017-03-27 09:53:39.087,0.077,TCP,10073_64,443,192.168.220.16,42827,4,398,1,.AP.S.,32
2017-03-22 18:16:52.520,0.0,TCP,192.168.220.15,34913,11046_149,80,1,66,1,.A....,0
2017-03-22 23:23:05.779,0.059,TCP,192.168.220.15,56783,10499_78,443,2,178,1,.AP...,0
2017-03-24 11:50:23.846,0.029,UDP,DNS,53,192.168.220.14,46426,2,464,1,......,0
2017-03-23 13:01:10.410,0.0,TCP,10012_19,80,192.168.220.11,42620,1,66,1,.A....,32
2017-03-24 08:33:57.852,0.024,TCP,192.168.220.10,52979,10499_40,80,2,132,1,.A...F,0
2017-03-27 10:43:29.542,0.0,TCP,14252_48,443,192.168.220.16,39113,1,66,1,.A....,32
2017-03-25 13:12:40.718,0.73,TCP,192.168.220.7,48861,11816_232,443,11,1837,1,.AP.S.,0
2017-03-22 06:24:49.206,0.0,TCP,192.168.220.11,34210,10585_221,443,1,66,1,.A....,0
2017-03-23 10:02:23.468,0.0,UDP,DNS,53,192.168.220.12,46667,2,236,1,......,0
2017-03-24 14:16:53.266,0.0,TCP,192.168.220.13,51467,10315_252,80,1,66,1,.A....,0
2017-03-28 10:45:37.010,0.086,TCP,192.168.220.15,47957,11010_59,80,27,2088,1,.AP.S.,0
2017-03-28 09:44:07.677,0.0,TCP,192.168.220.9,57907,10528_73,443,1,66,1,.A....,0
2017-03-22 17:30:18.895,1.701,TCP,10184_177,443,192.168.210.5,64140,6,3656,1,.AP.S.,32
2017-03-22 18:49:17.940,0.004,UDP,192.168.220.15,48746,DNS,53,2,168,1,......,0
2017-03-22 08:18:18.599,0.0,TCP,192.168.220.7,36900,10956_183,443,1,66,1,.A....,0
2017-03-23 16:07:14.858,0.019,TCP,10159_99,80,192.168.200.8,54483,2,108,1,.A...F,32
2017-03-27 11:59:22.335,0.0,TCP,14252_186,443,192.168.200.9,65257,1,66,1,.A....,32
2017-03-25 07:07:49.505,0.0,TCP,13706_245,80,192.168.220.7,37468,1,66,1,.A....,32
2017-03-24 13:40:32.215,0.393,TCP,10363_11,80,192.168.220.13,41333,3,375,1,.AP.S.,32
2017-03-23 11:54:27.626,0.0,TCP,10224_166,80,192.168.220.15,44805,1,54,1,.A....,32
2017-03-27 16:37:01.324,0.123,TCP,192.168.220.16,32909,10586_62,443,11,1376,1,.AP.SF,0
2017-03-22 14:06:16.413,0.015,TCP,10296_226,80,192.168.200.8,52974,2,602,1,.AP...,32
2017-03-23 12:44:00.457,0.014,TCP,192.168.220.6,52785,10224_172,80,2,128,1,.A..S.,0
2017-03-28 17:25:18.314,0.0,TCP,192.168.200.8,64155,10313_131,80,1,55,1,.A....,0
2017-03-27 12:59:07.169,0.0,TCP,10824_169,80,192.168.210.4,52090,2,108,1,.A...F,0
2017-03-22 15:29:16.857,0.0,TCP,192.168.220.12,59951,10077_156,443,1,66,1,.A....,0
